,Unnamed: 0,Datetime,Text,label
899,899,2023-02-06 23:02:30+00:00,haram alek ana bahebaha awyy,0
900,900,2023-02-06 23:02:22+00:00,Orang goblok sok tau kaga ada penontonya kalau persib main dijakarta,1
901,901,2023-02-06 23:02:20+00:00,BISA GILA,0
902,902,2023-02-06 23:02:20+00:00,Gue kaga pernah denger pezinah itu kafir penjudi itu kafir pemabuk itu kafir pembunuh itu kafir bajingan belangsak itu kafir Gue cuma pernah denger satu doang YANG NGGAK SOLAT Konteks Kafir itu berasal dari cover menutup diri Ciri cirinya cuma nggak solat,0
903,903,2023-02-06 23:02:20+00:00,Lebih baik hasil sedikit tapi halal daripada banyak tapi haram,0
904,904,2023-02-06 23:02:19+00:00,Mana w pertama kali baca hanahaki disease pair nya kuroken Bangsat W masih menangisi kematian kenyaw,0
905,905,2023-02-06 23:02:17+00:00,gak nyambung goblok sholat ya sholat perilaku jelek ya di tinggalin,0
906,906,2023-02-06 23:02:15+00:00,udah gak ngerti lagi gua ama bek inggris tolol ini,0
907,907,2023-02-06 23:02:07+00:00,belakang berisik terus sampingku ada yg mainan hp SAMPE FLASHNYA KE LAYAR sumpah ini tolol bgt,0
908,908,2023-02-06 23:02:01+00:00,Ya buat diliatin lah gila ni org masa bapaknya minta video lucu anaknya malah dipertanyakaann Apalagi kalo ldr ta dongoo kan gbs liat langsung jd kalo ada video lucu anaknya ya minta dikirimin Kritis sih kritis tp pake nalar lah nder,0
909,909,2023-02-06 23:02:01+00:00,Bertahun maen baru tau Maximum Tune ada cheatnya anjeeng tai banget bisa pake Hiace bangsat WKWKWKWKWK,0
910,910,2023-02-06 23:02:00+00:00,Wkwkwk cok sumpah w tuh biasa pasang lampu sen pasti dari jauh ni orng bego satu buta apa knp ajg mana sok paling bnr lagi si tolol,0
911,911,2023-02-06 23:01:58+00:00,univ lu ribet amat kekny tai apa lunya yg ribet sih,0
912,912,2023-02-06 23:01:32+00:00,Liat video gay planet yg ke tamgkep kamera si cowok deketin mukanya ke cowok satumya jijik bgt anjjng ewh cringe gila itu gay planet,0
913,913,2023-02-06 23:01:29+00:00,BISA GASII ORG PUNYA PEMIKIRAN TOLOL GINI MUSNAH AJAA,1
914,914,2023-02-06 23:01:24+00:00,srius kah omg otw gila,0
915,915,2023-02-06 23:01:15+00:00,VIRAL SMP DI GENJOT DARI BELAKANG SAMA KAKAK NYA SENDIRI FULL NYA CEK LINK DI BIO KU YAKIN GA NONTON Bokepindo bokepbarat bokepjepang AA lAzKqsoL,1
916,916,2023-02-06 23:01:15+00:00,Cuma orang gila yg dukung anies,1
917,917,2023-02-06 23:01:10+00:00,Min kalo ilmu ente belum banyak jangan posting macem mending diem aja kutip tuh semua pendapat ulama jangan dikit haram dikit haram,0
918,918,2023-02-06 23:01:08+00:00,kontol izin menangis GVmfNer,1
919,919,2023-02-06 23:01:06+00:00,GILA SEDIKIT,0
920,920,2023-02-06 23:01:05+00:00,Lo mikirnya apa si nder tolol wajar lah minta vidio anak bayi nya siapa tau kangen atau ga buat simpenan aja biar bisa di liat di masa depan trs ini posisinya ldr jadi ya wajar aja klo kangen pgn liat perkembangan bayi nya lo mikirnya buat apa buat bahan coli otak lo g bnr,0
921,921,2023-02-06 23:01:02+00:00,Tans Pg udh ngaceng ya kontol nya,1
922,922,2023-02-06 23:00:56+00:00,at least heads up dulu kek kl lg sakit kl ga keliatan dia ingusan trs ga kepegang tu kulit udh krekel trs gw ga nanya keknya empunya jg gabakal ngomong yhh baru ngakunya jg pas jemput pulang si emg bangsat,1
923,923,2023-02-06 23:00:51+00:00,Budaya indonesia sdh banyak punah sbgian karena diharam in nah sapa tuh yg suka haram,0
924,924,2023-02-06 23:00:41+00:00,Sedikit tapi halal dan thoyyib lebih baik daripada banyak lagi haram,0
925,925,2023-02-06 23:00:39+00:00,Yg goblok ngumpul,1
926,926,2023-02-06 23:00:37+00:00,Perlu sedikit gila tuk menghadapi dunia yg becandanya ngga kira,0
927,927,2023-02-06 23:00:32+00:00,irus Ngetik seng bener sek kontol,1
928,928,2023-02-06 23:00:32+00:00,Lu ga lebih baik daripada orang yang lu bilang bajingan sih kalo lu aja ga sholat,1
929,929,2023-02-06 23:00:31+00:00,Inovator itu disebut pemimpi atau orang gila Maka teruskan untuk merubahnya dan buktikan dengan karya untuk Indonesia jaya,0
930,930,2023-02-06 23:00:25+00:00,malah mikirin parlay goblok banget sumpah,1
931,931,2023-02-06 23:00:20+00:00,Sama berisiknya kek mart tolol,0
932,932,2023-02-06 22:59:59+00:00,selama kadrun goblok masih idup akun kaya gini bakal selalu ada karna mereka tau banyak kadrun goblok yg bakal makan hoax mereka secara mentah,0
933,933,2023-02-06 22:59:54+00:00,bales aja bajingan lo ucok bajingan lo vega,1
934,934,2023-02-06 22:59:53+00:00,Bangsat Semoga azab turun kepada mereka,1
935,935,2023-02-06 22:59:47+00:00,Kalian tuh sebenarnya udah jadi pasangan yang sepadan loh kalo aku mandangnya iyaa sama GILA Kalo kata aku minimal tobat dulu deh kalian berdua Aku udah capek banget ngetawain drama ini Wkwkwkwk,0
936,936,2023-02-06 22:59:45+00:00,kyk orang gila salting pagi,1
937,937,2023-02-06 22:59:40+00:00,Kental gila rapid KL ni Kena maki pun tahan je Tapi service tak improve Sama je semua Pastu melur gak yang kena maki,0
938,938,2023-02-06 22:59:37+00:00,Apahal sejuk gila nak mampus Aku kena tutup kipas sbb sejuk sgt minggu ni,0
939,939,2023-02-06 22:59:37+00:00,kalo gak bisa nikmatin filmnya ya tahan sama keluar bioskop tolol jangan gangguin penonton yg lain berisik bgt sumpah aku sampe duduknya jadi maju gitu biar fokus nonton,0
940,940,2023-02-06 22:59:30+00:00,Bajingan mana lg yg ngirim menfess kyk gini hah Klo lu udh bosen putus aja nggk usah bikin anak org tambah sakit hati weh,1
941,941,2023-02-06 22:59:28+00:00,KENAPA HARUS TAI SIHH,0
942,942,2023-02-06 22:59:24+00:00,TAQLIT atau GOBLOK,0
943,943,2023-02-06 22:59:23+00:00,Nampak nya bid utk MGI dah mula gila harga pergi beratus Hujung beli lepatu tkleh masuk padan muka hahaba,0
944,944,2023-02-06 22:59:12+00:00,moodku sdh jelek dari rumah lah ndausah ikam bacot situ bangsat,1
945,945,2023-02-06 22:59:03+00:00,RedsIndo Bacot pengadu tolol,1
946,946,2023-02-06 22:59:02+00:00,Haram,0
947,947,2023-02-06 22:59:00+00:00,vehvrz HEH haram koe,1
948,948,2023-02-06 22:58:53+00:00,gak haram kalau terima bayaran utk demo atau orderan haram lainnya spt orderan utk jualan ornamen natal haram gak sih klau terima angpao imlek dr org china lgsung auto ke neraka loh,0
949,949,2023-02-06 22:58:53+00:00,Loe goblok kok dipiara Dasar bullshit,1
950,950,2023-02-06 22:58:43+00:00,nggak gitu nder mau kamu bajingan pencuri org jahat or apapun itu yg dinamakan maksiat kamu ttep harus sholat urusan diterima atau tidak bukan urusan kita ada nih tweet nya siapa gitu yg masih aku inget no matter how bad you are mesti jaga sholat nah,0
951,951,2023-02-06 22:58:42+00:00,Hukum Islam menurut kesepakatan ahli fiqih yang kredibel wajib sunnah mubah makruh dan haram Menurut fotodakwah haram,0
952,952,2023-02-06 22:58:35+00:00,Kontol sekontol kontolnya,1
953,953,2023-02-06 22:58:30+00:00,Teruk gila batuk sampai berdarah tak tahannya,0
954,954,2023-02-06 22:58:16+00:00,gila yee gwe brangkat ditmenin bulan PAGI BGT ANJG NGANTUK,0
955,955,2023-02-06 22:57:57+00:00,Udah gede masih goblok udah gede masih goblok iihh ihh iihh tambah gede tambah tololl,1
956,956,2023-02-06 22:57:36+00:00,Haram,0
957,957,2023-02-06 22:57:24+00:00,GILA HEBAT,0
958,958,2023-02-06 22:57:22+00:00,KENAPA GITU kenapa mark harus ngirim bubble kek gt huhu i love him so much makin bikin gue gila gara dia,0
959,959,2023-02-06 22:57:14+00:00,waras Pada ngarep Anies gak ikut pilpres dan pada ngarep si bokep ikut pilpres padahal gak ada yang ngusung yang begitu gw bilang TOLOL aja deh,0
960,960,2023-02-06 22:57:13+00:00,Dari dulu kardun gk pernah pinter kalo goblok jangan di borong semua dx KMi,1
961,961,2023-02-06 22:57:13+00:00,tolol pagi udah emosi,0
962,962,2023-02-06 22:57:12+00:00,bugg Kalau pemimpin kaki kencing Nanti bau hancing Keng gila merata dia pemimpin Parti Islam bila dia menghalalkan kencing image umat Islam pun Akan kotor betul tak apa hadi Awang buat lagu nie,0
963,963,2023-02-06 22:57:11+00:00,fess Nah ini pinter mau nyari tau dan ga gampang judge mas tolong lebih sering mengedukasi kaum nya yg masih tolol ini ya,0
964,964,2023-02-06 22:57:11+00:00,kasian arab tolol,1
965,965,2023-02-06 22:57:10+00:00,Gila aja dalam satu bulan ini masa dapet undangan nikah PxK Syg Q,0
966,966,2023-02-06 22:56:56+00:00,Beruntungnya kita sebagai hamba Allah adalah Allah tetap menilai kebaikan kita Allah tetap memperhitungkan amalan baik kita walaupun kita bajingan sprti yang kamu bilang Krna Allah udh tau lebih awal bahwa manusia sifatnya pelupa dan lalai Maha Baik Allah ya seperti itu,0
967,967,2023-02-06 22:56:53+00:00,lib Goblok,1
968,968,2023-02-06 22:56:53+00:00,Pictures Si asma gak punya malu orang tolol kayak dia urat malunya udah putus yg di pikirannya cuma cuan dan cuan,1
969,969,2023-02-06 22:56:46+00:00,RILL apalagi yang aktif ini itu gila gk sanggup gak ada energi bgt,0
970,970,2023-02-06 22:56:43+00:00,enalM Botol lu Bodoh dan Tolol,1
971,971,2023-02-06 22:56:43+00:00,bayangkan u dipaksa cerita eh ujung nya dijudge tai sekali,0
972,972,2023-02-06 22:56:41+00:00,dasar goblok dasar tololl,1
973,973,2023-02-06 22:56:41+00:00,Orang ini adl orang plg tolol di antara deretan orang IQ sekolam Lalu knapa anak sekolah saja kok bisa jilbabnya seragam warnanya Lalu knapa pramugari itu roknya bisa sama semua,0
974,974,2023-02-06 22:56:35+00:00,Punya tuhan punya agama merasa si paling peduli tapi goblok in orang ngejudge orang bahasanya kasar pula terus gunanya tuhan yg lu percaya sama agama yg lu yakini apaan,0
975,975,2023-02-06 22:56:28+00:00,Cebong klo ga gitu ga makan Kasihan anak dan istrinya makan uang haram ini jg,1
976,976,2023-02-06 22:56:26+00:00,ih tolol pertanyaannya,0
977,977,2023-02-06 22:56:20+00:00,Temenlu tolol bgt nder tololl bangett,1
978,978,2023-02-06 22:56:19+00:00,Bucin goblok,1
979,979,2023-02-06 22:56:15+00:00,goblok bgt ni rs tolol,1
980,980,2023-02-06 22:56:15+00:00,Mksd mu ak gila,0
981,981,2023-02-06 22:56:01+00:00,Melalui transfer debit Berarti haram dong katanya bank haram kata admin Karena bank itu riba,0
982,982,2023-02-06 22:55:58+00:00,gak haram itu donasi di lampu merah dan sumbangan pinggir jalan itu profesi top kadrun yg bs jalani tanpa interview tanpa test tanpa riba tanpa masuk neraka wkwkwkk,0
983,983,2023-02-06 22:55:41+00:00,Anak perempuannya dianiaya sampai mati yg satu luka lebam bapak bangsat qnKm C,1
984,984,2023-02-06 22:55:37+00:00,malah punya tunangan untung ketauan dah gila tu manusyanya,1
985,985,2023-02-06 22:55:35+00:00,Dia selalu komen tentang kesusahan rakyat sambil menikmati kemakmuran hidupnya Bajingan,1
986,986,2023-02-06 22:55:29+00:00,goblok sia melmel,1
987,987,2023-02-06 22:55:21+00:00,ra jelas tai seng bener ndi og kok seng duwur wanita seng bawah pria waria kh,0
988,988,2023-02-06 22:55:21+00:00,Olta pretendon per Luizin njerin qe tha se Donaldi e humbi lojen kur puthi dikond tjeter mbasi i la pergjymse sendet me dikond tjeter jasht me u lidh me Tean mbasi veq u lidh me dikond me Kiaren Zot more pse osht kaq pa tru haram ato pare dori qe po i qon me fitu ti,0
989,989,2023-02-06 22:55:20+00:00,Makin gede ngisinya adminnya makin gede tolol,1
990,990,2023-02-06 22:55:19+00:00,Tadinya bakal ada butu tahunan tapi harganya k trs klo ga pke box nya k idh ga dlu dehh gila aj lo mending duitnya buat ngeprint tugas makalah pai tp anyingg ak shock ternyata tugas drama sunda yg kemaren dipentasin bukan uprak tugas uprak beda lgh,0
991,991,2023-02-06 22:55:04+00:00,TM Klo gak goblok mana mgkin jd penjilat,1
992,992,2023-02-06 22:54:55+00:00,ngapain ngeri itu anaknya sendiri ya wajar kl bapaknya minta video anaknya pertanyaannya loh nder goblok bgt,0
993,993,2023-02-06 22:54:54+00:00,Larii ada orang goblok,1
994,994,2023-02-06 22:54:51+00:00,adaa kaya kontol pokoknya mah,1
